subject_id,stage,probe_index,probe_time,video_time_sec,label,target,interval_sec,sample_count,sample_rate_hz,gaze_x_mean,gaze_x_std,gaze_x_min,gaze_x_q25,gaze_x_median,gaze_x_q75,gaze_x_max,gaze_x_range,gaze_y_mean,gaze_y_std,gaze_y_min,gaze_y_q25,gaze_y_median,gaze_y_q75,gaze_y_max,gaze_y_range,event_duration_ms_mean,event_duration_ms_std,event_duration_ms_min,event_duration_ms_q25,event_duration_ms_median,event_duration_ms_q75,event_duration_ms_max,event_duration_ms_range,saccade_angle_mean,saccade_angle_std,saccade_angle_min,saccade_angle_q25,saccade_angle_median,saccade_angle_q75,saccade_angle_max,saccade_angle_range,valid_gaze_ratio,gaze_step_px_mean,gaze_step_px_std,gaze_step_px_min,gaze_step_px_q25,gaze_step_px_median,gaze_step_px_q75,gaze_step_px_max,gaze_step_px_range,gaze_path_px,saccade_sample_ratio,saccade_count,saccade_rate_per_min,fixation_count,fixation_rate_per_min,fixation_duration_ms_mean,fixation_duration_ms_std,fixation_duration_ms_min,fixation_duration_ms_q25,fixation_duration_ms_median,fixation_duration_ms_q75,fixation_duration_ms_max,fixation_duration_ms_range
Anon01,1,10,2017-04-12T09:43:29.020000+00:00,221.46986591989136,not_focused,1,61.591,308.0,5.000730626227858,1256.237012987013,721.5197203208359,-1216.0,801.75,1350.5,1694.5,3140.0,4356.0,1016.6883116883117,292.5508618112418,151.0,831.0,1014.0,1202.5,1850.0,1699.0,453.7792190328818,535.8420448487625,146.000146865845,194.999933242798,204.999923706055,418.999910354614,2407.00006484985,2260.9999179840047,-3.734540911767734,40.722408608603324,-89.7447866343914,-26.871065870287524,-8.83954193371454,15.527472499788125,90.0,179.7447866343914,1.0,853.6657396588364,543.6277500878983,37.12142238654117,452.48534720938625,742.7819330059126,1181.5111236086445,2709.5582665814736,2672.4368441949323,262075.38207526278,0.7467532467532467,26.0,25.328375899076164,231.0,225.03287818025362,251.20779136558636,239.94934772488688,146.000146865845,191.999912261963,200.999975204468,210.999965667725,2407.00006484985,2260.9999179840047
Anon01,1,11,2017-04-12T09:44:20.584000+00:00,273.051388164032,not_focused,1,51.564,258.0,5.003490807540144,1157.0387596899225,740.6689769265399,-1045.0,694.0,1160.5,1626.75,3596.0,4641.0,821.5077519379845,342.5496766129832,-224.0,637.25,813.0,1016.5,2094.0,2318.0,269.4728688676229,220.37199922461542,154.000043869019,190.999984741211,201.499938964844,216.000080108643,1184.00001525879,1029.999971389771,-3.0579325276913045,37.752170864277176,-87.5214856636485,-29.495475861446476,-4.33416316884529,18.094272814443524,89.2375536459079,176.75903930955639,1.0,965.9688099083459,624.7945292730609,57.87054518492115,471.5018557757753,875.6443341905434,1331.611054324798,3575.5550618050897,3517.684516620169,248253.98414644488,0.8914728682170543,13.0,15.126832673958576,230.0,267.62857807772866,213.83478434189513,100.11509615493814,154.000043869019,189.25005197525024,200.000047683716,213.99998664856,1184.00001525879,1029.999971389771
Anon01,1,12,2017-04-12T09:45:04.770000+00:00,317.22300708392333,focused,0,44.186,221.0,5.001584212193907,1052.2850678733032,732.4227664276666,-1358.0,534.0,1075.0,1536.0,2690.0,4048.0,918.8054298642534,361.0919878381737,-78.0,697.0,887.0,1148.0,2023.0,2101.0,229.80542743907267,98.0868240710506,157.999992370605,194.000005722046,201.000213623047,212.000131607056,615.000009536743,457.00001716613804,-4.189519129799996,39.76065560842602,-88.7811247648687,-28.2116167252459,-5.99334923442117,19.2930953267114,89.2231556810244,178.00428044589307,1.0,954.6454535331426,549.7557506031454,47.01063709417264,566.8493748364026,871.0630957667006,1287.6540988111362,2819.949644940491,2772.9390078463184,210021.99977729138,0.8868778280542986,16.0,21.726338659303853,197.0,267.5055447426787,209.06091341512467,56.0226221983031,157.999992370605,192.000150680542,200.999975204468,208.999872207642,615.000009536743,457.00001716613804
Anon01,1,13,2017-04-12T09:45:46.779000+00:00,359.2447530743866,not_focused,1,42.009,210.0,4.99892880097122,1327.9,754.1085209892346,-661.0,839.5,1345.0,1826.5,3483.0,4144.0,970.1809523809524,347.7595168244144,136.0,771.5,949.0,1161.0,1916.0,1780.0,307.48094263530925,216.28364465789986,167.00005531311,194.99999284744274,203.999996185303,226.00001096725424,983.999967575073,816.999912261963,-7.792967182371753,38.721429697329036,-84.5155867658936,-31.9294229388385,-9.119786651030566,13.942287152697375,85.5018804367655,170.0174672026591,1.0,999.2982654336791,675.0092366214011,70.03570517957252,484.0630124271013,860.3836353627374,1281.7226689108686,3272.9217833611606,3202.886078181588,208853.33747563895,0.8095238095238095,16.0,22.852245947297007,170.0,242.8051131900307,229.32352739221918,118.61506730859541,167.00005531311,193.000078201294,200.999975204468,210.999965667725,983.999967575073,816.999912261963
Anon01,1,14,2017-04-12T09:46:35.371000+00:00,407.82918799046325,not_focused,1,48.592,243.0,5.000823180770498,1288.4938271604938,658.8447263344272,-469.0,830.5,1326.0,1697.0,3184.0,3653.0,895.395061728395,362.0018761408881,-338.0,678.0,923.0,1118.5,1870.0,2208.0,305.71605835431893,279.4152509511901,157.000064849854,191.999912261963,202.999830245972,219.9999094009395,1417.00005531311,1259.999990463256,-2.2865365785929352,39.09040953432026,-85.1402059263343,-25.16373769072235,-6.23783531425155,20.2293317711282,89.8829106953296,175.02311662166392,1.0,910.1450150474044,518.1832156417163,132.23085872821065,519.4404079204066,811.5817485817602,1195.9363060037683,2796.577372432238,2664.3465137040275,220255.09364147187,0.8477366255144033,15.0,18.521567336187026,206.0,254.36285808363516,221.95631207771677,126.04763150720761,157.000064849854,189.24987316131597,200.500011444092,212.000131607056,1417.00005531311,1259.999990463256
Anon01,1,15,2017-04-12T09:47:08.563000+00:00,441.0306919752045,focused,0,33.192,166.0,5.00120510966498,1265.7771084337348,734.9337596288807,-761.0,731.25,1296.5,1815.25,3246.0,4007.0,882.5963855421687,329.44142172529166,-70.0,653.75,897.5,1107.5,1848.0,1918.0,248.3253019401827,136.1855774472265,155.999898910522,194.000005722046,200.999975204468,216.000080108643,805.000066757202,649.00016784668,-2.16661402070248,35.84173510613514,-86.9758645499335,-18.6698603705345,-7.61774843076294,18.78419864855555,85.1115990518752,172.0874636018087,1.0,895.8404118608299,504.7674040928104,72.27724399837061,495.2595279245014,846.1914676951073,1226.8858952649182,2154.0447999055173,2081.7675559071467,147813.66795703693,0.8855421686746988,10.0,18.076644974692698,147.0,265.72668112798266,213.55782236371732,73.89321053779685,155.999898910522,192.999839782715,199.999809265137,210.000038146973,805.000066757202,649.00016784668
Anon02,1,0,2017-04-12T11:21:22.331000+00:00,37.23875002098084,focused,0,37.753,188.0,4.979736709665457,791.0372340425532,347.2459023498079,-186.0,538.5,774.0,1032.5,1677.0,1863.0,714.1170212765958,306.31786634506153,-33.0,460.0,702.5,958.25,1420.0,1453.0,405.39360680478694,463.690341942728,0.0,194.74995136261,205.000162124634,365.000009536743,1993.99995803833,1993.99995803833,-3.836791317104981,43.36099803427539,-86.571631441145,-31.155642232768276,-12.6698142649497,23.7760850732697,89.6942623495541,176.2658937906991,1.0,439.7264381136587,228.78445767375138,38.01315561749642,266.0808030863893,410.8235631022155,575.7545051094717,1196.757703129585,1158.7445475120885,82228.84392725417,0.7712765957446809,14.0,22.249887426164808,146.0,232.034540301433,237.49999804039533,191.82108547878136,0.0,191.00004434585574,200.999975204468,211.00014448165925,1993.99995803833,1993.99995803833
Anon02,1,1,2017-04-12T11:22:15.426000+00:00,90.34618613351441,focused,0,53.095,266.0,5.009887936717205,1138.3345864661653,314.0746715831957,114.0,961.25,1159.0,1351.75,2026.0,1912.0,626.9022556390977,278.1027117192294,-283.0,466.5,634.5,811.75,1394.0,1677.0,506.56390279755533,547.7783296685608,138.999938964844,195.000171661377,210.000038146973,624.4999766349792,2171.0000038147,2032.000064849856,-5.092594053059347,47.01773975772015,-89.6927869681912,-45.7873035983181,-6.01203871807872,33.2633374861308,89.2838400545296,178.9766270227208,1.0,353.89887701414807,221.61365315164863,8.06225774829855,186.07525359380813,314.91744950065885,472.6309342393915,1217.230462977328,1209.1682052290294,93783.20240874923,0.7030075187969925,24.0,27.12119785290517,187.0,211.3193332705528,259.3315514651212,245.71398469482858,138.999938964844,188.500165939331,200.999975204468,213.000059127808,2171.0000038147,2032.000064849856
Anon02,1,2,2017-04-12T11:23:09.261000+00:00,144.1697158817444,focused,0,53.835,269.0,4.996749326646234,972.907063197026,329.39147834998835,156.0,738.0,950.0,1226.0,1765.0,1609.0,456.26022304832713,196.97368141130812,-184.0,353.0,472.0,582.0,955.0,1139.0,729.0185836168026,846.0072738875862,164.999961853027,198.000192642212,223.000049591064,1023.9999294281,3195.99986076355,3030.999898910523,8.403881089476753,48.53045275486841,-88.2730122495124,-18.2679062072411,12.6443103000558,48.9004937423819,88.8147391813776,177.08775143089002,1.0,305.0176189936417,165.20760981944986,31.38470965295043,188.06380067913716,264.72059497455786,410.7787893949226,866.0577347960124,834.673025143062,81744.72189029597,0.6022304832713755,31.0,34.55001393145723,162.0,180.5516857063249,306.8765387123014,382.8166662068024,164.999961853027,193.50004196167,201.499938964844,218.75011920929,3195.99986076355,3030.999898910523
Anon02,1,3,2017-04-12T11:23:57.088000+00:00,191.99508202288817,not_focused,1,47.827,239.0,4.997177326614674,895.8870292887029,212.42491117134526,390.0,748.0,878.0,1041.0,1521.0,1131.0,534.8577405857741,185.97328691042551,-59.0,407.5,554.0,668.5,980.0,1039.0,432.794979925435,453.17820011824347,128.000020980835,196.500062942505,206.000089645386,595.999956130981,2198.99988174438,2070.9998607635453,-2.257237866996192,49.929710610492826,-89.3669232285689,-44.895795096461,6.34019174590991,36.6520440207469,84.0170434971839,173.3839667257528,1.0,301.8907690903807,154.93123063828696,2.23606797749979,176.35758143298867,282.61362631883765,401.1967832651689,843.5857988373205,841.3497308598206,71850.0030435106,0.6861924686192469,29.0,36.381123633094276,165.0,206.99604825726055,256.7697004838424,215.99490510090519,128.000020980835,193.000078201294,200.999975204468,212.999820709229,2198.99988174438,2070.9998607635453
Anon02,1,4,2017-04-12T11:24:43.152000+00:00,238.06836195613099,focused,0,46.064,230.0,4.993053143452587,933.9130434782609,234.737969186269,334.0,767.5,944.5,1073.75,1572.0,1238.0,454.6478260869565,171.48041431975287,-2.0,334.75,460.5,572.75,917.0,919.0,312.32609645180094,211.66002860577308,173.999786376953,194.249987602234,205.999851226807,380.000114440918,942.999839782715,769.000053405762,3.449626197647115,50.15214220969619,-88.6360724683971,-41.15366236551398,10.579033222171034,39.96281282922,89.0496832282531,177.6857556966502,1.0,313.83020578966625,168.72497508625844,21.587033144922902,191.65072397463047,290.80061898145954,403.56659921257113,905.3452380169678,883.7582048720449,71867.11712583357,0.7565217391304347,27.0,35.16846127127475,174.0,226.64119485932616,234.40230440819417,123.43996721744578,173.999786376953,192.99989938735973,201.499938964844,210.000038146973,942.999839782715,769.000053405762
Anon02,1,5,2017-04-12T11:25:46.437000+00:00,301.3423909885559,focused,0,63.285,317.0,5.009085881330489,916.3596214511041,242.32631103414064,125.0,761.0,921.0,1067.0,1693.0,1568.0,373.0757097791798,195.34651072454932,-200.0,239.0,380.0,507.0,908.0,1108.0,564.9179765478669,646.203674762888,156.000137329102,197.999954223633,210.000038146973,614.000082015991,2779.99997138977,2623.999834060668,6.287545331676627,45.27300986269748,-89.2641313687957,-29.1808060524999,10.5196598824212,37.6723751878265,90.0,179.2641313687957,1.0,316.7908210846418,164.7494157207119,5.830951894845301,191.9418948035162,303.0701128962517,407.41604686422625,855.2479172731145,849.4169653782692,100105.8994627468,0.6561514195583596,33.0,31.28703484237971,209.0,198.15122066840485,275.09569209158144,277.3965742256455,156.000137329102,193.000078201294,202.000141143799,210.999965667725,2779.99997138977,2623.999834060668
Anon02,1,6,2017-04-12T11:26:37.536000+00:00,352.44620404005434,not_focused,1,51.099,255.0,4.99031292197499,969.1411764705882,243.41230185973578,341.0,800.0,965.0,1130.5,1638.0,1297.0,379.64313725490194,241.4580264380004,-287.0,234.5,404.0,545.0,958.0,1245.0,636.1019564609902,690.5582061890201,168.999910354614,197.000026702881,216.000080108643,812.000036239624,2787.00017929077,2618.0002689361563,5.790785574428525,53.107803888424904,-90.0,-34.2359396645984,7.24059012964501,46.9461396913222,89.106932239332,179.106932239332,1.0,327.4299504551398,179.97518853949444,22.02271554554524,199.5969592250486,290.5032020318779,438.4052840328594,936.3936138184625,914.3708982729173,83167.20741560552,0.6039215686274509,29.0,34.051546997005815,155.0,181.99964774261727,297.2645144308768,316.4308603606677,168.999910354614,192.999839782715,201.99990272522,213.99998664856,2787.00017929077,2618.0002689361563
Anon02,1,7,2017-04-12T11:27:09.169000+00:00,384.09090891607667,focused,0,31.633,158.0,4.994783928176272,1029.1582278481012,242.07788583852374,309.0,865.75,1040.5,1178.0,1698.0,1389.0,489.0253164556962,195.75084103048027,-320.0,393.25,504.0,623.75,977.0,1297.0,475.8417651623112,438.3165516945309,162.999868392944,197.000026702881,212.000131607056,791.7500734329222,1582.99994468689,1420.0000762939462,-3.027116386598129,44.426386238777276,-84.7528610983835,-31.33206640731745,2.72230774872707,26.74560404161935,84.9812346589189,169.73409575730238,1.0,312.9331424682921,184.93380103513192,17.029386365926403,162.82505949638096,266.1766330841233,427.6739412215806,835.8714015923741,818.8420152264478,49130.50336752186,0.6582278481012658,21.0,39.83182119938039,104.0,197.2623526064553,273.22115577184246,241.53837096767944,162.999868392944,193.50004196167,203.999996185303,215.250134468079,1582.99994468689,1420.0000762939462
Anon02,1,8,2017-04-12T11:28:14.365000+00:00,449.27085298283384,not_focused,1,65.196,326.0,5.000306767286337,1063.3650306748466,212.19180148544166,550.0,912.5,1067.5,1188.75,1631.0,1081.0,342.47546012269936,225.01249661057335,-325.0,193.5,357.5,497.5,888.0,1213.0,395.0736208196067,311.2820315968606,154.999971389771,196.000099182129,213.99998664856,598.000049591064,1218.00017356873,1063.000202178959,4.094058672534199,47.756431777628755,-89.7787818733351,-32.6975043870363,5.48433895604256,40.9045003776026,89.3883245252862,179.16710639862129,1.0,295.4839551252466,175.73262457627018,20.396078054371138,167.91962362987834,262.1221089492453,392.8689348879598,1077.007428015239,1056.6113499608678,96032.28541570515,0.7055214723926381,34.0,31.290263206331677,231.0,212.58972943125346,254.41991715204148,179.10097706090826,154.999971389771,188.000202178955,202.999830245972,218.500018119812,1218.00017356873,1063.000202178959
Anon02,2,9,2017-04-12T11:34:18.453000+00:00,38.678071131607055,focused,0,39.06,195.0,4.99231950844854,713.1538461538462,493.69724650149277,-1220.0,401.5,732.0,1022.0,2085.0,3305.0,415.6717948717949,467.80474227692304,-1083.0,125.5,439.0,700.5,1518.0,2601.0,206.88717793195684,58.541291535178075,0.0,192.999839782715,200.000047683716,207.000017166138,586.999893188477,586.999893188477,5.736140916158076,50.06369394330313,-89.8527104028248,-37.727968051759206,12.8477048587177,44.49530316325295,89.4594898128693,179.31220021569408,1.0,791.058710176434,497.32510114537166,72.99315036357864,459.6972468103389,719.7582679601658,1002.0848304475173,3630.6597196652842,3557.6665693017057,153465.3897742282,0.9641025641025641,6.0,9.216589861751151,188.0,288.7864823348694,200.9627654197369,34.821781091138234,0.0,192.74991750717174,200.000047683716,207.000017166138,586.999893188477,586.999893188477
Anon02,2,10,2017-04-12T11:35:09.691000+00:00,89.9140830667572,not_focused,1,51.238,256.0,4.9962918146688,676.53125,447.9441220994394,-566.0,385.25,708.5,927.25,1963.0,2529.0,332.265625,464.1041519081244,-986.0,50.5,380.0,683.0,1564.0,2550.0,202.10547093302023,25.64788720564601,147.000074386597,191.74998998641976,199.9999284744265,208.24992656707798,392.000198364258,245.000123977661,12.122450411622104,50.76784909396397,-89.7106298365594,-27.238422086460048,14.77081365876375,56.46866680055493,89.835829161283,179.54645899784242,1.0,777.8077556831514,430.45506825611244,47.16990566028302,462.7061232624002,699.9064223165836,1041.7499654908856,2231.815404552984,2184.645498892701,198340.97769920362,0.98828125,3.0,3.5130176821890005,253.0,296.26449119793904,200.61660189873626,19.449937927004324,147.000074386597,191.00022315979,199.999809265137,207.99994468689,392.000198364258,245.000123977661
Anon02,2,11,2017-04-12T11:36:04.277000+00:00,144.505356,focused,0,54.586,273.0,5.001282380097461,620.6336996336996,468.79367975228723,-1364.0,381.0,642.0,905.0,2109.0,3473.0,315.4835164835165,401.3669416998189,-799.0,36.0,331.0,600.0,1468.0,2267.0,222.27472700042182,123.18524062337042,163.000106811523,192.000150680542,200.999975204468,209.999799728394,1016.00003242493,852.9999256134071,11.32522983298753,48.68239202730012,-86.4433735198357,-17.0457371647255,19.262864887953,47.8421378836557,89.8067603296173,176.250133849453,1.0,730.0890515414673,433.0606392417317,54.12947441089743,390.0474714375965,702.6294004401573,950.8564461776054,2706.829325982708,2652.6998515718105,198584.22201927908,0.9523809523809523,8.0,8.793463525446086,260.0,285.7875645769978,204.61923067386346,54.99704029924131,163.000106811523,191.999912261963,200.000047683716,208.25010538101225,1016.00003242493,852.9999256134071
